product_code,product_description,sbu_code,sbu_description,business_field_desc,business_field_code,business_unit_code,business_unit_desc
SIA-00071-100ML,"ACETALDEHYDE, REAGENTPLUS., >=99.0% (&",774,Chemical Synthesis - RC,Chemical Synthesis & Discovery Chemistry,C34,LR2,Chemistry
SIA-181986-500G,"Poly(ethylene oxide), average Mv 100,00&",780,Material Science,Material Science & Flavors and Fragrances (F&F),C36,LR2,Chemistry
SIA-417963-100G,"CHITOSAN FROM SHRIMP SHELLS, PRACTICAL &",780,Material Science,Material Science & Flavors and Fragrances (F&F),C36,LR2,Chemistry
SIA-482749-100G,"TRIMESIC ACID, 95%",774,Chemical Synthesis - RC,Chemical Synthesis & Discovery Chemistry,C34,LR2,Chemistry
SIA-89025-25G,"COPPER(I) THIOPHENOLATE, >=98.0% RT",774,Chemical Synthesis - RC,Chemical Synthesis & Discovery Chemistry,C34,LR2,Chemistry
SIA-N6133-10MG,P-NITROPHENYL-B-D-N-N-DIACETYL         &,760,Protein Prep & Reagents,Molecular Reagents & Tools,C61,LR4,Biology
SUP-PHR2603-30MG,Urea Related Compound A,531,Drugs & Metrological Institutes,Reference Materials (RM),C47,LR2,Chemistry
SIA-T84409-100G,"TRIPHENYLPHOSPHINE, REAGENTPLUS, 99%",774,Chemical Synthesis - RC,Chemical Synthesis & Discovery Chemistry,C34,LR2,Chemistry
104874.0250,POTASSIUM HYDROGEN PHTHALATE FOR ANALYSI,702,Classical Inorganics for QC,Analytical Chemistry & Solvents,C45,LR2,Chemistry
106223.0050,1-NAPHTHOL GR FOR ANALYSIS 50 G,529,Mobile and Photometry Workflows,Analytical Chemistry & Solvents,C45,LR2,Chemistry
106371.0100,SODIUM BOROHYDRIDE GR FOR ANALYSIS,525,Elemental Analysis,Analytical Chemistry & Solvents,C45,LR2,Chemistry
107747.2500,SILICA GEL 60 PF254 FOR PREPARATIVE LAYE,528,Thin-Layer Chromatography,Analytical Chemistry & Solvents,C45,LR2,Chemistry
109057.1000,HYDROCHLORIC ACID C(HCL) = 1 MOL/L (1 N),527,Analytical Technologies,Analytical Chemistry & Solvents,C45,LR2,Chemistry
109728.2500,PYRIDINE  FOR ANALYSIS EMSURE®,736,Classical Solvents for QC,Analytical Chemistry & Solvents,C45,LR2,Chemistry
114291.4000,ACETONITRILE ISOCRATIC GRADE FOR LIQUID,526,Solvents Instrumental Analysis,Analytical Chemistry & Solvents,C45,LR2,Chemistry
114878.0001,TOC CELL TEST 5.0 - 80.0 MG/L 25 TESTS,529,Mobile and Photometry Workflows,Analytical Chemistry & Solvents,C45,LR2,Chemistry
119896.0500,BROMIDE IC-STD 1000 MG/L 500 ML,532,Organic & Inorganic Contaminants,Reference Materials (RM),C47,LR2,Chemistry
801081.0500,ALUMINIUM CHLORIDE ANHYDROUS POWDER SUBL,650,Organics,Chemical Synthesis & Discovery Chemistry,C34,LR2,Chemistry
818839.0050,TETRA-N-BUTYLAMMONIUM BROMIDE FOR SYNTHE,650,Organics,Chemical Synthesis & Discovery Chemistry,C34,LR2,Chemistry
818875.0025,LITHIUM ALUMINIUM HYDRIDE (POWDER) FOR S,650,Organics,Chemical Synthesis & Discovery Chemistry,C34,LR2,Chemistry
ROC-11585550910,PCR DIG LABELING MIX  1PC,755,Roche & Alliances,Partners & Alliances,C15,LR4,Biology
"['401353-2ML', 'AP132R', 'AP188P', 'AP101', 'AP112P', 'AP124C', 'AP132B', 'AP132F', 'AP308P', 'AP503P', 'AP106F', 'AP132', 'AP132C', 'AP136R', 'PP54', 'AP113P', 'AP136C', 'AP183C', 'AP187F', 'AP194F']","IGG, MS X RB, HRP-1ML",696,Antibody Technologies,Protein & Pathway Analysis,C16,LR4,Biology
"['MAB10216', 'MAB10216-I-100UG']",Flavivirus Grp Ag Msx D1-4G2-4-15 100ul,640,Diagnostic Bulk and Custom (CF),Critical Raw Materials,AS5,LA4,Diagnostics & Regulated Materials
['20-177'],"GDP 100X,  100MM   50UL",760,Protein Prep & Reagents,Molecular Reagents & Tools,C61,LR4,Biology
"['ZTC18S960', 'ZTC18S008', 'ZTC18S096']","ZipTip C18, 8pk",605,Analytical Workflow Tools,Cell & General Workflow Tools,C09,LR4,Biology
['AB10911'],Anti-Osteocalcin,696,Antibody Technologies,Protein & Pathway Analysis,C16,LR4,Biology
None,Anti-GADD45 alpha,696,Antibody Technologies,Protein & Pathway Analysis,C16,LR4,Biology
['SCC042'],Chondrocyte cell line TC28A2,768,Specialty Cell Culture,Cell Biology Reagents,C17,LR4,Biology
SUP-02473-5ML,"2-HEXANONE, STANDARD FOR GC",532,Organic & Inorganic Contaminants,Reference Materials (RM),C47,LR2,Chemistry
SIA-112763-1KG,"DIPHENYLAMINE, REAGENTPLUS(R), 99%",774,Chemical Synthesis - RC,Chemical Synthesis & Discovery Chemistry,C34,LR2,Chemistry
SIA-140805-100G,"1,4-DIBROMOBUTANE, 99%",774,Chemical Synthesis - RC,Chemical Synthesis & Discovery Chemistry,C34,LR2,Chemistry
SUP-14681-1MG-F,Zeaxanthin,533,"Additional, Phys Prop & Matrix",Reference Materials (RM),C47,LR2,Chemistry
SIA-15270-25G,"BIURET, 98% (CONTAINS CA. 10% TIRURET)",774,Chemical Synthesis - RC,Chemical Synthesis & Discovery Chemistry,C34,LR2,Chemistry
SIA-158410-50G,"5-BROMOVALERIC ACID, 97%",774,Chemical Synthesis - RC,Chemical Synthesis & Discovery Chemistry,C34,LR2,Chemistry
SIA-18512-1L,"PARAFFIN VISCID, EXTRA PURE, DAB, PH. EU",777,Biochem Specialty & Kits,Biochemistry,C35,LR2,Chemistry
SIA-270970-100ML,"PYRIDINE, ANHYDROUS, 99.8%",480,Solvents for Research,Analytical Chemistry & Solvents,C45,LR2,Chemistry
SIA-311413-500ML,"PERCHLORIC ACID, 60%, A.C.S. REAGENT",778,Inorganics for Research,Analytical Chemistry & Solvents,C45,LR2,Chemistry
SIA-364525-25ML,"OLEIC ACID, TECH., 90%",777,Biochem Specialty & Kits,Biochemistry,C35,LR2,Chemistry
SIA-419338-1KG,"CARBOXYMETHYL CELLULOSE, SODIUM SALT, AV",780,Material Science,Material Science & Flavors and Fragrances (F&F),C36,LR2,Chemistry
SUP-48499,"INDENO(1,2,3-CD)PYRENE, 10MG,NEAT",532,Organic & Inorganic Contaminants,Reference Materials (RM),C47,LR2,Chemistry
SUP-56226-25MG,Rhodamin 6G,533,"Additional, Phys Prop & Matrix",Reference Materials (RM),C47,LR2,Chemistry
SIA-60539-10G,"POTASSIUM TELLURITE HYDRATE, >=95.0% &",780,Material Science,Material Science & Flavors and Fragrances (F&F),C36,LR2,Chemistry
SIA-712523-100MG,O-(3-Carboxypropyl)-O''-(2-(3-mercaptopr,774,Chemical Synthesis - RC,Chemical Synthesis & Discovery Chemistry,C34,LR2,Chemistry
SIA-72253-250G,"NICKEL(II) NITRATE HEXAHYDRATE,        &",778,Inorganics for Research,Analytical Chemistry & Solvents,C45,LR2,Chemistry
SIA-850725P-500MG,18:1 (DELTA 9-CIS) PE (DOPE),777,Biochem Specialty & Kits,Biochemistry,C35,LR2,Chemistry
SIA-93283-100ML,"TRIS EDTA BUFFER SOLUTION PH 8.0, FOR MO",499,BioChem Core,Biochemistry,C35,LR2,Chemistry
SIA-A7030-10G,"BOVINE SERUM ALBUMIN, HEAT SHOCK FRACT&",694,Cell Culture Essentials,Cell Biology Reagents,C17,LR4,Biology
SIA-C0759-100G,CITRIC ACID,774,Chemical Synthesis - RC,Chemical Synthesis & Discovery Chemistry,C34,LR2,Chemistry
SIA-C2230-50UG,"COELENTERAZINE, NATIVE",698,BSM and Signaling Proteins,Protein & Pathway Analysis,C16,LR4,Biology
SIA-C3881-500G,"CALCIUM CHLORIDE DIHYDRATE, REAGENTPLUS",778,Inorganics for Research,Analytical Chemistry & Solvents,C45,LR2,Chemistry
SIA-C4129-250MG,A-QUIMOTRIPSINA TIPO II DE PANCREAS BOVI,760,Protein Prep & Reagents,Molecular Reagents & Tools,C61,LR4,Biology
SIA-C5493-5MG,CYPPA,698,BSM and Signaling Proteins,Protein & Pathway Analysis,C16,LR4,Biology
SIA-D1756-100MG,DEXAMETHASONE CRYSTALLINE,698,BSM and Signaling Proteins,Protein & Pathway Analysis,C16,LR4,Biology
SIA-E1383-25MG,ETOPOSIDA (4'-DEMETILEPIPODOFILOTOXIN ET,698,BSM and Signaling Proteins,Protein & Pathway Analysis,C16,LR4,Biology
SIA-H0878-1MU,HEPARIN LITHIUM FROM PORCINE INTESTINAL&,777,Biochem Specialty & Kits,Biochemistry,C35,LR2,Chemistry
SIA-H4166-5MG,HYDROXYFLUTAMIDE,698,BSM and Signaling Proteins,Protein & Pathway Analysis,C16,LR4,Biology
SIA-L2009-250G,"LEVULINIC ACID, 98%",774,Chemical Synthesis - RC,Chemical Synthesis & Discovery Chemistry,C34,LR2,Chemistry
SIA-MAK187-1KT,TOTAL ANTIOXIDANT CAPACITY ASSAY KIT,777,Biochem Specialty & Kits,Biochemistry,C35,LR2,Chemistry
SIA-MBD0015-1ML,"DAPI READY MADE SOLUTION,FOR NUCLEAR C0&",710,Molecular Prep & PCR,Molecular Reagents & Tools,C61,LR4,Biology
SIA-N0758-500MG,NAPHTHOL AS-D CHLOROACETATE,760,Protein Prep & Reagents,Molecular Reagents & Tools,C61,LR4,Biology
SIA-R0250-25G,D(+)RAFFINOSE PENTAHYDRATE,777,Biochem Specialty & Kits,Biochemistry,C35,LR2,Chemistry
SIA-R0278-50ML,RIPA BUFFER,760,Protein Prep & Reagents,Molecular Reagents & Tools,C61,LR4,Biology
SIA-R4127-5G,RHODAMINE 6G CHLORIDE,790,H & H - Red,Regulated Materials,AS9,LA4,Diagnostics & Regulated Materials
SIA-S2263-100ML,SHEEP SERUM,769,Cell Culture Sera,Cell Biology Reagents,C17,LR4,Biology
SIA-S5761-500G,"SODIUM BICARBONATE, POWDER, BIOREAGENT,",694,Cell Culture Essentials,Cell Biology Reagents,C17,LR4,Biology
SIA-S6014-25G,"SODIUM BICARBONATE, ACS REAGENT, >=99.7&",778,Inorganics for Research,Analytical Chemistry & Solvents,C45,LR2,Chemistry
SIA-SML1385-5MG,LOMITAPIDE,698,BSM and Signaling Proteins,Protein & Pathway Analysis,C16,LR4,Biology
SIA-T1270-25G,"THIAMINE HYDROCHLORIDE, BIOREAGENT&",694,Cell Culture Essentials,Cell Biology Reagents,C17,LR4,Biology
407615-5UG,"INTERLEUKIN-1#, HUMAN, RECOM 1PC X 5UG",698,BSM and Signaling Proteins,Protein & Pathway Analysis,C16,LR4,Biology
GIB-12648010,Neomycin Sulfate 1PC X 25GM,760,Protein Prep & Reagents,Molecular Reagents & Tools,C61,LR4,Biology
70664-3,BENZONASE PURITY MAIOR 99%,760,Protein Prep & Reagents,Molecular Reagents & Tools,C61,LR4,Biology
71514-3,"Floating Rack, Maxi 1SET",687,Concentration & Separation,Molecular Reagents & Tools,C61,LR4,Biology
SIA-V1104-100G,"VANILLIN, REAGENTPLUS, 99%",774,Chemical Synthesis - RC,Chemical Synthesis & Discovery Chemistry,C34,LR2,Chemistry
101557.0500,POTASSIUM CHLORIDE SOLUTION 500 ML,533,"Additional, Phys Prop & Matrix",Reference Materials (RM),C47,LR2,Chemistry
104480.0050,MERCURY(II) SULFATE FOR ANALYSIS ACS,702,Classical Inorganics for QC,Analytical Chemistry & Solvents,C45,LR2,Chemistry
125045.0100,Nitrogen Standard Solution 100 mg/l,529,Mobile and Photometry Workflows,Analytical Chemistry & Solvents,C45,LR2,Chemistry
800856.1000,Eglycol dimethyl ether (stab),480,Solvents for Research,Analytical Chemistry & Solvents,C45,LR2,Chemistry
821956.0100,BENZIMIDAZOLE FOR SYNTHESIS 100 G,650,Organics,Chemical Synthesis & Discovery Chemistry,C34,LR2,Chemistry
SIA-254533-100G,"TETRAPROPYLAMMONIUM HYDROXIDE, 1.0M",774,Chemical Synthesis - RC,Chemical Synthesis & Discovery Chemistry,C34,LR2,Chemistry
SIA-B45909-500G,Bis-(hydroxymethyl)-tricyclo[5.2.1.002.6,774,Chemical Synthesis - RC,Chemical Synthesis & Discovery Chemistry,C34,LR2,Chemistry
SIA-M80903-100ML,ALPHA-METHYLSTYROL MONOMER 99%,780,Material Science,Material Science & Flavors and Fragrances (F&F),C36,LR2,Chemistry
SIA-P4308-100G,POTASSIUM HEXAHYDROXYANTIMONATE(V),780,Material Science,Material Science & Flavors and Fragrances (F&F),C36,LR2,Chemistry
102410.0050,"CALCIUM CARBONATE VOLUMETRIC STANDARD, S",533,"Additional, Phys Prop & Matrix",Reference Materials (RM),C47,LR2,Chemistry
104094.2500,GLYCEROL ABOUT 85% FOR ANALYSIS EMSURE®,736,Classical Solvents for QC,Analytical Chemistry & Solvents,C45,LR2,Chemistry
106174.1000,"TAE BUFFER 50 X PH 8,3 TRIS-ACETATE EDTA",499,BioChem Core,Biochemistry,C35,LR2,Chemistry
109526.0003,PH-INDICATOR PAPER UNIVERSAL INDICATOR P,519,Rapid Chemical Testing,Analytical Chemistry & Solvents,C45,LR2,Chemistry
150037.0001,PuroSTAR RP18E 5MYM HI-RT250-4,540,HPLC,Analytical Chemistry & Solvents,C45,LR2,Chemistry
801962.0250,BRIJ 35 FOR SYNTHESIS 250 G,650,Organics,Chemical Synthesis & Discovery Chemistry,C34,LR2,Chemistry
808270.1000,TRIPHENYLPHOSPHINE FOR SYNTHESIS,650,Organics,Chemical Synthesis & Discovery Chemistry,C34,LR2,Chemistry
"['UFC203024', 'UFC501024', 'UFC501096', 'UFC503008', 'UFC505096', 'UFC805008', 'UFC810096', 'UFC900324', 'UFC910008', 'UFC910024', 'UFC200324', 'UFC205024', 'UFC503024', 'UFC503096', 'UFC505008', 'UFC510024', 'UFC510096', 'UFC800308', 'UFC800324', 'UFC801024', 'UFC810008', 'UFC900308', 'UFC903008', 'UFC903024', 'UFC903096', 'UFC910096', 'UFSC050SL', 'UFSC20001', 'UFC500308', 'UFC500396', 'UFC501008', 'UFC800396', 'UFC801096', 'UFC803008', 'UFC805024', 'UFC201024', 'UFC500324', 'UFC505024', 'UFC510008', 'UFC801008', 'UFC803024', 'UFC810024', 'UFC901008', 'UFC901024', 'UFC905008', 'UFC905024', 'UFSC05001']",AMICON ULTRA 15ML NMWL 24PK,687,Concentration & Separation,Molecular Reagents & Tools,C61,LR4,Biology
None,"a-MycTag,4A6,AlexaFluor(R)488 100ug",696,Antibody Technologies,Protein & Pathway Analysis,C16,LR4,Biology
None,"GFAP, MSX-40UG  (R/A)",696,Antibody Technologies,Protein & Pathway Analysis,C16,LR4,Biology
"['40-50015', 'CA0701-A-KG025', 'COM-EG20L', 'COM-T001', 'COM-001-1', 'COM-018', 'COM-E001-1', 'LAB-05S0011', 'LAB-05S0014205-20L', '40-50021', 'BT-020', 'COM-E001-2']",20L sheath fluid #40-50015,800,Luminex Instrument Service,Protein & Pathway Analysis,C16,LR4,Biology
None,"Anti-SOX9, clone 4B7.1",696,Antibody Technologies,Protein & Pathway Analysis,C16,LR4,Biology
SIA-10010-1L,"AMMONIUM THIOGLYCOLATE SOLUTION, APPROX&",774,Chemical Synthesis - RC,Chemical Synthesis & Discovery Chemistry,C34,LR2,Chemistry
SIA-189480-25G,"POLY(VINYL ACETATE), AVERAGE MW CA. 100",780,Material Science,Material Science & Flavors and Fragrances (F&F),C36,LR2,Chemistry
SIA-209619-100G,"POTASSIUM CARBONATE, 99+%, A.C.S. REAGE&",778,Inorganics for Research,Analytical Chemistry & Solvents,C45,LR2,Chemistry
SIA-222283-500G,"MAGNESIUM PERCHLORATE, A.C.S. REAGENT",778,Inorganics for Research,Analytical Chemistry & Solvents,C45,LR2,Chemistry
SIA-223433-100G,"OXALATO DE SODIO, 99.5+%, GRADO A.C.S",778,Inorganics for Research,Analytical Chemistry & Solvents,C45,LR2,Chemistry
SIA-250198-25G,"METHYL RED, CRYSTALS, A.C.S. REAGENT",790,H & H - Red,Regulated Materials,AS9,LA4,Diagnostics & Regulated Materials
SIA-299669-10G,"SILVER THIOCYANATE, 99%",780,Material Science,Material Science & Flavors and Fragrances (F&F),C36,LR2,Chemistry
SIA-316555-1G,"1,6-ANHYDRO-BETA-D-GLUCOSE, 99%",777,Biochem Specialty & Kits,Biochemistry,C35,LR2,Chemistry
SIA-326755-25G,"Copper(II) acetate, 98%",774,Chemical Synthesis - RC,Chemical Synthesis & Discovery Chemistry,C34,LR2,Chemistry
SIA-348406-25G,"POLY(VINYL ALCOHOL), 98% HYDROLYZED,   &",780,Material Science,Material Science & Flavors and Fragrances (F&F),C36,LR2,Chemistry
SIA-403040-100G,"TANNIC ACID, A.C.S. REAGENT",774,Chemical Synthesis - RC,Chemical Synthesis & Discovery Chemistry,C34,LR2,Chemistry
SUP-46165-250MG,"DEXAMETASONA, ESTANDAR ANALITICO",531,Drugs & Metrological Institutes,Reference Materials (RM),C47,LR2,Chemistry
SIA-73960-25G-F,"D-GALACTURONIC ACID SODIUM SALT, =95.0%",774,Chemical Synthesis - RC,Chemical Synthesis & Discovery Chemistry,C34,LR2,Chemistry
SIA-78181-10G,PHENYLBORONIC ACID,774,Chemical Synthesis - RC,Chemical Synthesis & Discovery Chemistry,C34,LR2,Chemistry
SIA-79208-100MG-F,"ESTERASE FROM RHIZOPUS ORYZAE, >20 U/G",799,Proligo Components,Molecular Materials,AS1,LA4,Diagnostics & Regulated Materials
SIA-900680-10G,DMT-FUNCTIONALIZED SILICA GEL,774,Chemical Synthesis - RC,Chemical Synthesis & Discovery Chemistry,C34,LR2,Chemistry
SIA-A1888-2G,"2,2'-AZINO-BIS(3-ETHYLBENZOTHIAZOLINE&",760,Protein Prep & Reagents,Molecular Reagents & Tools,C61,LR4,Biology
SIA-A4544-100G,"L-ASCORBIC ACID, SUITABLE FOR CELL CULTU",777,Biochem Specialty & Kits,Biochemistry,C35,LR2,Chemistry
SIA-A9941-5TAB,"2,2''-AZINO-BIS(3-ETHYLBENZTHIAZOLINE-6-",760,Protein Prep & Reagents,Molecular Reagents & Tools,C61,LR4,Biology
SIA-B0300-1VL,"BETAINE, 5M",710,Molecular Prep & PCR,Molecular Reagents & Tools,C61,LR4,Biology
SIA-C1386-5G,CURCUMIN FROM CURCUMA LONGA CRYSTALLINE,777,Biochem Specialty & Kits,Biochemistry,C35,LR2,Chemistry
SUP-CRM036-50G,TRACE METALS - LOAMY SAND 4,533,"Additional, Phys Prop & Matrix",Reference Materials (RM),C47,LR2,Chemistry
SIA-D151602-500ML,"2,3-DIMETHYLBUTANE, 98%",774,Chemical Synthesis - RC,Chemical Synthesis & Discovery Chemistry,C34,LR2,Chemistry
SIA-D153303-25G,"5,5-DIMETHYL-1,3-CYCLOHEXANEDIONE, 95%",774,Chemical Synthesis - RC,Chemical Synthesis & Discovery Chemistry,C34,LR2,Chemistry
SIA-D2650-5x10ML,DIMETHYL SULFOXIDE HYBRI-MAX STERILEFILT,694,Cell Culture Essentials,Cell Biology Reagents,C17,LR4,Biology
SIA-E1383-100MG,ETOPOSIDE,698,BSM and Signaling Proteins,Protein & Pathway Analysis,C16,LR4,Biology
SIA-F3301-25MG,FACTOR XA CHROMOGENIC SUBSTRATE,760,Protein Prep & Reagents,Molecular Reagents & Tools,C61,LR4,Biology
SIA-F5881-6x10ML,FREUND'S ADJUVANT COMPLETE,696,Antibody Technologies,Protein & Pathway Analysis,C16,LR4,Biology
SIA-HPA001906-100UL,ANTI-ATRX,696,Antibody Technologies,Protein & Pathway Analysis,C16,LR4,Biology
SIA-I7508-50G,"MYO-INOSITOL, BIOREAGENT, SUITABLE FOR&",777,Biochem Specialty & Kits,Biochemistry,C35,LR2,Chemistry
SIA-M2378-100G,MUCIN TYPE II,760,Protein Prep & Reagents,Molecular Reagents & Tools,C61,LR4,Biology
SIA-M4135-5MG,HORMONA SINTETICA ESTIMULANTE DE A-MELAN,698,BSM and Signaling Proteins,Protein & Pathway Analysis,C16,LR4,Biology
SIA-M5519-10L,MURASHIGE AND SKOOG BASAL MEDIUM PLANT*C,694,Cell Culture Essentials,Cell Biology Reagents,C17,LR4,Biology
SIA-M6760-25MG,MYRICETIN,777,Biochem Specialty & Kits,Biochemistry,C35,LR2,Chemistry
SIA-M7571-5MG,SAL SODICA DE MK-571 HIDRATADA,698,BSM and Signaling Proteins,Protein & Pathway Analysis,C16,LR4,Biology
SIA-M8060-100EA,GREINER POLYPROPYLENE 96 WELL PLATES 39&,781,Premier & Partnerships,Partners & Alliances,C15,LR4,Biology
SIA-NIST2786,FINE PARTICULATE MATTER &LT,531,Drugs & Metrological Institutes,Reference Materials (RM),C47,LR2,Chemistry
SIA-P0564-250MG,PHOSPHO(ENOL)PYRUVATE MONOSODIUM*HYDRATE,774,Chemical Synthesis - RC,Chemical Synthesis & Discovery Chemistry,C34,LR2,Chemistry
SIA-P3289-100G,POTASSIUM FERROCYANIDE TRIHYDRATE*ACS RE,778,Inorganics for Research,Analytical Chemistry & Solvents,C45,LR2,Chemistry
SIA-P4417-50TAB,"PHOSPHATE BUFFERED SALINE TABLET, TRU- &",499,BioChem Core,Biochemistry,C35,LR2,Chemistry
SIA-P7280-5MG,POLY-D-LYSINE HYDROBROMIDE AVERAGE MOL W,768,Specialty Cell Culture,Cell Biology Reagents,C17,LR4,Biology
SIA-P7949-500ML,"TWEEN(R) 20 BIOXTRA, VISCOUS LIQUID",499,BioChem Core,Biochemistry,C35,LR2,Chemistry
SUP-PHR1011-1G,ETHYLPARABEN,531,Drugs & Metrological Institutes,Reference Materials (RM),C47,LR2,Chemistry
SIA-PZ0115-5MG,CP-31398 DIHYDROCHLORIDE HYDRATE,698,BSM and Signaling Proteins,Protein & Pathway Analysis,C16,LR4,Biology
SIA-PZ0117-5MG,6-[4-(3-METANOSULFONIL-BENCILAMINO)-5-TR,698,BSM and Signaling Proteins,Protein & Pathway Analysis,C16,LR4,Biology
SIA-S5504-1KG,"CELULOSA MICROCRISTALINA, SIGMACELL¿ TIP",034,ELISAs & Specialty Assays,Protein & Pathway Analysis,C16,LR4,Biology
SIA-S7629-5G,STARCH AZURE POTATO STARCH,760,Protein Prep & Reagents,Molecular Reagents & Tools,C61,LR4,Biology
SIA-SML3086-500MG,DICLOFENAC,698,BSM and Signaling Proteins,Protein & Pathway Analysis,C16,LR4,Biology
345701-25MG,"GAMBOGIC ACID, GARCINIA HANB 1PC X 25MG",698,BSM and Signaling Proteins,Protein & Pathway Analysis,C16,LR4,Biology
401020-250MG,IMIQUIMOD 1PC X 250MG,698,BSM and Signaling Proteins,Protein & Pathway Analysis,C16,LR4,Biology
SIA-V2876-500MG,"VITAMIN B12, >=98%",777,Biochem Specialty & Kits,Biochemistry,C35,LR2,Chemistry
SIA-Z722502-100EA,X-PIERCE FILM NONSTERILE,781,Premier & Partnerships,Partners & Alliances,C15,LR4,Biology
104716.0250,IMIDAZOLE BUFFER SUBSTANCE ACS,499,BioChem Core,Biochemistry,C35,LR2,Chemistry
104818.0100,POTASSIUM CHLORIDE SOLUTION SATURATED WI,527,Analytical Technologies,Analytical Chemistry & Solvents,C45,LR2,Chemistry
106009.1000,METHANOL FOR ANALYSIS EMSURE®,736,Classical Solvents for QC,Analytical Chemistry & Solvents,C45,LR2,Chemistry
170339.0100,PALLADIUM ICP STANDARD TRACEABLE TO SRM,532,Organic & Inorganic Contaminants,Reference Materials (RM),C47,LR2,Chemistry
807489.1000,POLYETHYLENE GLYCOL 1500 FOR SYNTHESIS,480,Solvents for Research,Analytical Chemistry & Solvents,C45,LR2,Chemistry
SIA-294047-1G,"CIS-2,3-BUTENOXID 97%",780,Material Science,Material Science & Flavors and Fragrances (F&F),C36,LR2,Chemistry
SUP-92091-100ML,ESTANDAR DE MEZCLA DE TABLA PERIODICA PA,532,Organic & Inorganic Contaminants,Reference Materials (RM),C47,LR2,Chemistry
SIA-G9382-1KG,"GELATIN FROM BOVINE SKIN, GEL STRENGTH&",694,Cell Culture Essentials,Cell Biology Reagents,C17,LR4,Biology
SIA-M3671-250G,MES FREE ACID LOW MOISTURE CONTENT,499,BioChem Core,Biochemistry,C35,LR2,Chemistry
SIA-Y0001257,LEVETIRACETAM IMPURITY D,531,Drugs & Metrological Institutes,Reference Materials (RM),C47,LR2,Chemistry
100246.0250,HAZEN STD 500 250 ML,533,"Additional, Phys Prop & Matrix",Reference Materials (RM),C47,LR2,Chemistry
111474.0005,"1,4-DITHIOTHREITOL FOR BIOCHEMISTRY",499,BioChem Core,Biochemistry,C35,LR2,Chemistry
112553.0025,COOMASSIE BRILLIANT BLUE R 250 (C.I. 42&,69E,Electrophoresis - WB,Molecular Reagents & Tools,C61,LR4,Biology
113366.0500,DEUTERIUM OXIDE DEUTERATION DEGREE MIN.,480,Solvents for Research,Analytical Chemistry & Solvents,C45,LR2,Chemistry
806020.0005,METHYLAMMONIUM CHLORIDE FOR SYNTHESIS,650,Organics,Chemical Synthesis & Discovery Chemistry,C34,LR2,Chemistry
808352.0500,TRIETHYLAMINE FOR SYNTHESIS 500 ML,650,Organics,Chemical Synthesis & Discovery Chemistry,C34,LR2,Chemistry
ROC-11363735001,HFCS SUPPLEMENT (50 X),755,Roche & Alliances,Partners & Alliances,C15,LR4,Biology
"['DVPP04700', 'HVHP02500', 'HVLP04700', 'GVWP04700', 'GVWP14250', 'HVLP14250', 'SLGVX13NL', 'SLGV033RS', 'SLSV025LS', 'SVLP04700', 'VVLP04700', 'HVLP02500', 'S2GVU10RE', 'SCGVT05RE', 'SLGV033RB']",DURAPORE PVDF .45UM WH PL 25MM 100/PK,605,Analytical Workflow Tools,Cell & General Workflow Tools,C09,LR4,Biology
"['08-115', 'CC050', 'MAB1944', 'GTX-20300', 'INV-PA5-34787', 'MAB1330', 'MAB8887', 'ROC-10269638001', 'ROC-10103578001', 'ROC-11088807001', 'ROC-11088858001', 'SIA-C2674-100MG', 'SIA-C4407-1MG', 'SIA-C5138-1G', 'SIA-C5138-500MG', 'SIA-C6885-100MG', 'SIA-C6885-1G', 'SIA-C7774-5MG', 'SIA-C9301-5MG', 'SIA-C9891-100MG', 'SIA-C0130-1G', 'SIA-C0130-500MG', 'SIA-D2535-25G', 'SIA-C2674-500MG', 'SIA-C3867-1VL', 'SIA-C5138-25MG', 'SIA-C7661-5MG', 'SIA-C9891-25MG', 'SIA-CC052', 'SIA-MAK322-1KT', 'SIA-MAK293-1KT', 'SIA-V900891-100MG', 'THE-E12055', 'ABT123', 'ABT257', 'ROC-11088866001', 'SIA-C0130-100MG', 'SIA-C2-22-1G', 'SIA-C4407-5MG', 'SIA-C5533-5MG', 'SIA-C6745-1ML', 'SIA-C8051-100MG', 'SIA-C8919-20ML', 'SIA-C9879-1G', 'SIA-C9879-25G']","COLLAGEN I, HU, PUR-100UG",768,Specialty Cell Culture,Cell Biology Reagents,C17,LR4,Biology
